loan_amnt,term,int_rate,installment,grade,emp_length,home_ownership,annual_inc,verification_status,purpose,dti,delinq_2yrs,fico_range_low,revol_util,loan_status
22600,60 months,6.96,447.08,A,3 years,RENT,91900,Source Verified,debt_consolidation,50.0,0,743,79.0,Charged Off
8600,36 months,7.42,267.2,A,1 year,MORTGAGE,54600,Source Verified,debt_consolidation,26.04,1,730,56.4,Fully Paid
17200,36 months,10.88,562.13,C,4 years,MORTGAGE,171500,Not Verified,credit_card,4.7,0,685,56.4,Fully Paid
13200,36 months,13.04,445.01,C,10+ years,RENT,89800,Source Verified,debt_consolidation,15.93,1,707,71.9,Fully Paid
9500,60 months,8.65,195.59,B,7 years,RENT,143900,Not Verified,debt_consolidation,25.76,0,714,64.5,Charged Off
2800,60 months,13.48,64.4,C,5 years,RENT,89400,Not Verified,credit_card,11.67,0,694,37.2,Charged Off
6500,36 months,14.98,225.26,C,5 years,MORTGAGE,12000,Source Verified,car,27.76,2,701,48.1,Charged Off
20200,36 months,12.1,671.89,C,3 years,RENT,107900,Verified,debt_consolidation,5.22,0,698,68.3,Fully Paid
13400,36 months,12.44,447.89,C,< 1 year,MORTGAGE,19800,Source Verified,medical,9.97,0,705,40.2,Fully Paid
40000,60 months,11.13,872.29,C,2 years,MORTGAGE,73300,Verified,debt_consolidation,2.59,0,684,30.4,Fully Paid
16100,36 months,13.73,548.15,C,10+ years,MORTGAGE,63900,Verified,major_purchase,13.14,1,702,56.9,Fully Paid
17000,36 months,8.29,535.0,B,2 years,MORTGAGE,59900,Not Verified,debt_consolidation,24.25,1,733,40.4,Fully Paid
11600,36 months,20.52,434.18,E,3 years,MORTGAGE,47500,Not Verified,debt_consolidation,27.8,0,682,62.2,Fully Paid
13100,36 months,10.39,425.1,B,10+ years,OWN,68600,Verified,debt_consolidation,9.63,1,708,6.2,Fully Paid
36600,36 months,9.18,1166.94,B,3 years,RENT,51700,Source Verified,credit_card,17.49,0,722,30.6,Fully Paid
11800,36 months,7.56,367.38,A,10+ years,RENT,78400,Source Verified,debt_consolidation,13.3,0,745,52.1,Fully Paid
13700,36 months,17.3,490.49,D,7 years,MORTGAGE,80100,Verified,debt_consolidation,19.25,0,691,30.5,Fully Paid
17600,36 months,7.27,545.61,A,2 years,MORTGAGE,52500,Not Verified,debt_consolidation,9.73,0,755,75.1,Fully Paid
26100,36 months,15.66,913.22,D,10+ years,RENT,25700,Verified,credit_card,11.69,0,688,68.2,Fully Paid
16900,60 months,18.44,433.2,D,4 years,MORTGAGE,38400,Source Verified,debt_consolidation,23.27,1,684,46.1,Charged Off
27800,60 months,12.25,621.91,D,< 1 year,OTHER,54300,Source Verified,debt_consolidation,14.07,0,679,24.9,Fully Paid
11800,60 months,13.78,273.22,C,10+ years,RENT,36800,Not Verified,home_improvement,20.1,0,717,10.1,Fully Paid
4500,36 months,9.84,144.86,B,1 year,MORTGAGE,46000,Verified,debt_consolidation,20.29,0,705,73.6,Fully Paid
20800,36 months,6.83,640.63,A,2 years,MORTGAGE,38300,Verified,debt_consolidation,19.9,2,762,81.2,Fully Paid
7200,60 months,19.6,189.16,E,2 years,MORTGAGE,26900,Not Verified,home_improvement,12.24,0,672,19.7,Fully Paid
5500,36 months,25.26,219.44,G,2 years,RENT,23400,Not Verified,debt_consolidation,11.4,0,662,26.4,Fully Paid
10400,60 months,12.9,236.1,C,4 years,RENT,205700,Source Verified,credit_card,14.18,0,689,48.5,Fully Paid
20000,36 months,22.01,763.91,E,10+ years,MORTGAGE,80100,Not Verified,credit_card,12.34,0,682,42.9,Charged Off
12500,36 months,17.22,447.03,D,1 year,MORTGAGE,82600,Not Verified,credit_card,12.82,0,682,52.4,Charged Off
16000,36 months,19.75,592.58,E,10+ years,MORTGAGE,98000,Not Verified,small_business,20.66,0,648,19.2,Charged Off
9300,36 months,9.5,297.91,B,5 years,RENT,105300,Verified,debt_consolidation,26.58,0,717,88.9,Fully Paid
19000,36 months,7.52,591.19,A,6 years,MORTGAGE,87300,Not Verified,debt_consolidation,38.29,0,758,70.2,Fully Paid
22000,60 months,17.2,549.13,D,10+ years,MORTGAGE,39500,Verified,credit_card,43.27,0,701,79.7,Fully Paid
9300,36 months,8.43,293.28,B,5 years,RENT,93600,Verified,debt_consolidation,26.91,0,721,55.5,Fully Paid
16800,36 months,9.54,538.47,B,10+ years,MORTGAGE,52300,Verified,debt_consolidation,15.45,0,710,52.7,Fully Paid
12200,36 months,10.81,398.32,B,< 1 year,MORTGAGE,59400,Verified,credit_card,18.86,0,704,76.0,Fully Paid
14700,36 months,25.08,585.09,F,2 years,OWN,45200,Not Verified,credit_card,5.5,0,657,44.0,Fully Paid
6000,36 months,13.93,204.86,C,1 year,MORTGAGE,173700,Verified,car,20.84,1,683,33.2,Fully Paid
19400,36 months,13.61,659.38,C,10+ years,MORTGAGE,94000,Not Verified,debt_consolidation,39.11,0,682,63.2,Fully Paid
7200,36 months,7.19,222.94,A,10+ years,MORTGAGE,109800,Verified,debt_consolidation,0.76,0,746,33.5,Fully Paid
5300,60 months,6.95,104.82,A,3 years,RENT,36900,Source Verified,debt_consolidation,13.67,0,755,69.8,Fully Paid
27000,36 months,10.38,876.04,B,10+ years,MORTGAGE,179800,Not Verified,debt_consolidation,22.04,0,717,74.2,Fully Paid
5800,36 months,6.08,176.66,A,10+ years,RENT,35300,Source Verified,debt_consolidation,20.32,0,738,42.0,Fully Paid
17100,36 months,11.58,564.54,B,10+ years,MORTGAGE,23400,Not Verified,home_improvement,14.14,0,734,43.9,Fully Paid
18500,36 months,5.61,559.54,A,< 1 year,MORTGAGE,128300,Verified,debt_consolidation,14.58,0,748,55.8,Fully Paid
5600,36 months,15.61,195.8,C,5 years,MORTGAGE,42800,Not Verified,debt_consolidation,6.03,0,688,9.6,Fully Paid
14100,36 months,16.74,500.88,D,10+ years,MORTGAGE,254700,Source Verified,debt_consolidation,14.75,0,683,74.3,Fully Paid
4700,36 months,11.66,155.35,B,2 years,MORTGAGE,63600,Source Verified,debt_consolidation,14.73,0,726,40.2,Fully Paid
9400,36 months,11.84,311.5,C,2 years,MORTGAGE,104900,Source Verified,debt_consolidation,26.74,0,697,67.9,Fully Paid
8300,36 months,10.11,268.25,B,10+ years,RENT,47000,Verified,credit_card,21.88,0,689,53.8,Fully Paid
6300,36 months,6.64,193.49,A,10+ years,MORTGAGE,156200,Verified,debt_consolidation,7.42,0,720,13.1,Fully Paid
26100,36 months,13.12,880.92,D,10+ years,MORTGAGE,34600,Source Verified,credit_card,6.23,0,685,64.6,Fully Paid
26300,36 months,14.28,902.45,C,10+ years,MORTGAGE,122300,Verified,debt_consolidation,10.49,0,710,51.4,Fully Paid
8400,36 months,14.01,287.13,C,5 years,MORTGAGE,28300,Verified,debt_consolidation,14.24,2,686,52.4,Fully Paid
9700,36 months,9.65,311.4,B,1 year,MORTGAGE,69900,Verified,debt_consolidation,12.66,0,703,23.0,Fully Paid
5900,36 months,15.31,205.42,D,10+ years,MORTGAGE,61500,Source Verified,debt_consolidation,4.14,1,671,33.8,Fully Paid
23600,36 months,7.19,730.75,A,3 years,RENT,79400,Not Verified,other,17.44,0,750,76.8,Fully Paid
13100,36 months,12.54,438.49,C,10+ years,MORTGAGE,149400,Not Verified,other,4.46,0,720,46.6,Fully Paid
8500,36 months,13.5,288.45,C,10+ years,MORTGAGE,54400,Verified,debt_consolidation,34.58,0,716,94.5,Charged Off
6600,36 months,18.42,240.0,E,3 years,MORTGAGE,29000,Verified,debt_consolidation,15.81,0,668,71.5,Fully Paid
10200,60 months,11.23,222.94,B,4 years,MORTGAGE,88700,Verified,major_purchase,12.86,0,717,27.9,Fully Paid
3800,36 months,7.37,117.98,A,7 years,RENT,34100,Not Verified,debt_consolidation,22.04,1,739,33.7,Fully Paid
11500,36 months,7.32,356.77,A,10+ years,RENT,93500,Not Verified,home_improvement,25.63,1,732,78.5,Fully Paid
10400,60 months,7.36,207.7,A,8 years,MORTGAGE,65400,Not Verified,debt_consolidation,20.38,0,751,67.7,Fully Paid
8400,36 months,12.53,281.13,C,1 year,MORTGAGE,57300,Verified,debt_consolidation,11.52,0,704,25.5,Fully Paid
10100,36 months,12.89,339.77,C,10+ years,MORTGAGE,77600,Not Verified,debt_consolidation,3.11,0,707,80.1,Fully Paid
19600,60 months,14.84,464.64,C,7 years,MORTGAGE,26900,Not Verified,debt_consolidation,9.63,0,688,48.9,Fully Paid
4700,36 months,11.44,154.85,B,1 year,RENT,30800,Not Verified,credit_card,30.56,0,704,64.7,Fully Paid
21000,36 months,10.8,685.53,B,6 years,MORTGAGE,33400,Verified,debt_consolidation,18.16,0,704,23.3,Fully Paid
12700,36 months,12.25,423.34,B,< 1 year,MORTGAGE,33900,Verified,credit_card,15.83,1,704,87.4,Fully Paid
13500,36 months,9.99,435.54,B,6 years,RENT,45200,Not Verified,car,14.55,0,719,76.0,Fully Paid
14500,60 months,8.64,298.47,B,9 years,RENT,34200,Verified,car,17.29,0,717,49.4,Fully Paid
16400,36 months,16.2,578.2,D,< 1 year,OWN,73800,Verified,debt_consolidation,12.36,1,713,66.8,Fully Paid
18100,60 months,10.78,391.55,B,4 years,MORTGAGE,86100,Source Verified,debt_consolidation,10.52,0,715,61.8,Fully Paid
24000,36 months,13.42,813.52,C,2 years,MORTGAGE,56000,Verified,credit_card,6.97,0,696,24.8,Fully Paid
18900,36 months,9.61,606.4,B,1 year,MORTGAGE,167000,Not Verified,debt_consolidation,13.63,0,740,32.5,Fully Paid
12700,36 months,20.74,476.78,E,10+ years,MORTGAGE,108900,Verified,debt_consolidation,27.51,0,671,49.2,Charged Off
7400,36 months,7.22,229.24,A,10+ years,MORTGAGE,35300,Verified,home_improvement,12.37,1,744,81.6,Fully Paid
6400,36 months,9.99,206.48,B,10+ years,OWN,70700,Verified,credit_card,17.01,1,723,87.8,Charged Off
11500,36 months,11.99,381.91,B,4 years,MORTGAGE,35200,Not Verified,home_improvement,19.68,0,734,80.1,Fully Paid
23200,60 months,7.52,465.1,A,1 year,MORTGAGE,60400,Source Verified,credit_card,15.37,0,736,33.9,Fully Paid
7800,36 months,9.12,248.47,A,10+ years,RENT,50300,Verified,small_business,11.3,0,739,73.1,Fully Paid
5000,36 months,20.36,186.74,E,10+ years,RENT,52500,Not Verified,debt_consolidation,21.16,0,654,43.1,Charged Off
19800,60 months,13.93,459.99,C,1 year,MORTGAGE,53700,Verified,debt_consolidation,21.95,0,687,39.2,Fully Paid
4100,60 months,23.6,117.0,F,7 years,MORTGAGE,51000,Source Verified,credit_card,6.53,0,663,91.6,Fully Paid
7800,60 months,16.92,193.51,D,3 years,RENT,78700,Verified,debt_consolidation,50.0,0,678,28.9,Charged Off
12100,36 months,9.89,389.81,B,< 1 year,OWN,35200,Not Verified,small_business,11.63,1,709,14.9,Fully Paid
8000,60 months,15.91,194.16,D,10+ years,MORTGAGE,27500,Source Verified,debt_consolidation,10.38,0,698,80.5,Charged Off
8800,36 months,11.47,290.06,B,3 years,MORTGAGE,63600,Not Verified,debt_consolidation,21.06,0,719,85.4,Fully Paid
10900,36 months,9.09,347.07,B,4 years,RENT,40700,Not Verified,small_business,3.7,1,694,66.7,Fully Paid
6200,60 months,11.81,137.32,B,10+ years,RENT,52500,Not Verified,debt_consolidation,15.52,0,725,72.9,Fully Paid
7500,60 months,16.07,182.66,D,1 year,MORTGAGE,75900,Source Verified,medical,8.02,0,659,45.7,Fully Paid
19800,36 months,10.52,643.74,B,8 years,MORTGAGE,40900,Not Verified,debt_consolidation,16.86,0,716,58.6,Charged Off
14900,60 months,12.47,334.99,B,10+ years,MORTGAGE,96700,Source Verified,debt_consolidation,8.34,0,716,63.0,Fully Paid
7000,36 months,7.45,217.58,A,10+ years,MORTGAGE,64700,Verified,credit_card,13.99,0,741,65.2,Fully Paid
5300,60 months,10.32,113.45,B,6 years,OWN,54500,Verified,credit_card,9.8,1,723,35.7,Fully Paid
11800,36 months,19.2,433.74,D,4 years,MORTGAGE,63400,Not Verified,credit_card,32.29,1,697,45.3,Charged Off
6300,36 months,6.51,193.12,A,5 years,RENT,89600,Not Verified,debt_consolidation,12.4,0,753,44.8,Fully Paid
10400,36 months,9.04,330.91,B,10+ years,MORTGAGE,83600,Verified,credit_card,13.23,0,730,83.0,Fully Paid
9800,36 months,13.53,332.71,C,5 years,OWN,77500,Not Verified,debt_consolidation,4.47,0,705,57.4,Fully Paid
22700,36 months,12.55,759.94,C,5 years,MORTGAGE,84700,Not Verified,debt_consolidation,7.83,1,692,12.4,Fully Paid
10300,36 months,17.82,371.44,D,9 years,RENT,68500,Not Verified,debt_consolidation,23.12,0,689,78.0,Charged Off
4000,36 months,17.09,142.79,D,7 years,MORTGAGE,144000,Not Verified,credit_card,22.8,0,694,42.0,Fully Paid
6400,36 months,7.3,198.49,A,5 years,MORTGAGE,72600,Not Verified,debt_consolidation,15.64,0,730,24.2,Fully Paid
3100,36 months,12.02,102.99,B,< 1 year,RENT,159000,Source Verified,car,13.12,0,738,9.7,Fully Paid
6600,36 months,15.85,231.55,D,4 years,MORTGAGE,19900,Verified,credit_card,11.33,0,680,73.1,Fully Paid
6700,36 months,14.97,232.16,C,1 year,MORTGAGE,203500,Verified,credit_card,7.6,0,706,78.4,Charged Off
4000,36 months,12.63,134.06,C,10+ years,MORTGAGE,82300,Not Verified,credit_card,23.9,0,702,42.6,Charged Off
14400,36 months,12.52,481.87,B,5 years,MORTGAGE,62700,Verified,small_business,17.9,0,711,48.1,Charged Off
3600,36 months,10.6,117.18,B,< 1 year,MORTGAGE,62800,Not Verified,debt_consolidation,42.04,0,716,84.8,Fully Paid
8900,60 months,16.04,216.62,D,4 years,MORTGAGE,110100,Verified,debt_consolidation,5.86,0,702,72.9,Fully Paid
7400,36 months,15.36,257.83,D,10+ years,OWN,66400,Source Verified,medical,13.54,0,677,54.7,Fully Paid
29900,36 months,7.01,923.36,A,10+ years,MORTGAGE,57200,Source Verified,debt_consolidation,18.37,0,737,67.8,Fully Paid
12400,60 months,18.11,315.62,E,7 years,RENT,43400,Verified,debt_consolidation,7.85,0,667,69.3,Fully Paid
7700,36 months,21.81,293.31,F,10+ years,MORTGAGE,53900,Source Verified,debt_consolidation,5.31,0,656,68.8,Fully Paid
4400,36 months,19.04,161.38,E,10+ years,OWN,53900,Verified,credit_card,11.1,1,699,35.4,Fully Paid
35600,36 months,11.82,1179.37,B,4 years,RENT,71000,Verified,home_improvement,34.08,1,716,42.3,Fully Paid
9700,36 months,11.26,318.76,B,< 1 year,MORTGAGE,48200,Source Verified,debt_consolidation,25.14,1,722,60.5,Fully Paid
16800,36 months,9.35,536.98,B,10+ years,RENT,91900,Not Verified,debt_consolidation,11.5,0,719,64.9,Charged Off
9800,36 months,14.93,339.38,C,9 years,MORTGAGE,62300,Not Verified,debt_consolidation,15.49,0,696,62.9,Fully Paid
28600,36 months,17.75,1030.38,D,10+ years,RENT,128800,Verified,debt_consolidation,17.0,0,670,43.5,Fully Paid
2600,36 months,12.07,86.44,C,7 years,RENT,122900,Not Verified,debt_consolidation,21.54,0,714,82.7,Charged Off
26000,60 months,7.38,519.51,A,10+ years,MORTGAGE,100500,Not Verified,debt_consolidation,20.72,0,743,5.4,Fully Paid
26500,60 months,13.61,611.26,C,3 years,MORTGAGE,105600,Not Verified,debt_consolidation,9.35,1,703,33.5,Fully Paid
4600,36 months,14.46,158.25,D,4 years,OWN,49700,Not Verified,credit_card,18.14,0,701,85.6,Fully Paid
6300,36 months,10.84,205.78,B,2 years,RENT,41100,Source Verified,debt_consolidation,6.79,1,745,24.6,Fully Paid
9200,36 months,8.9,292.13,B,10+ years,MORTGAGE,32900,Verified,debt_consolidation,10.19,0,711,38.8,Fully Paid
7000,36 months,9.58,224.49,B,9 years,MORTGAGE,66600,Verified,credit_card,14.96,0,692,39.4,Fully Paid
3500,36 months,6.41,107.13,A,4 years,MORTGAGE,105000,Not Verified,credit_card,15.9,0,734,38.8,Fully Paid
7800,36 months,10.33,252.89,B,10+ years,MORTGAGE,35700,Verified,debt_consolidation,15.38,0,713,43.2,Fully Paid
11800,36 months,13.46,400.21,C,5 years,MORTGAGE,49200,Verified,credit_card,14.46,0,702,57.0,Fully Paid
26700,36 months,6.53,818.69,A,2 years,MORTGAGE,65500,Not Verified,debt_consolidation,12.71,0,736,71.1,Fully Paid
7600,36 months,11.92,252.14,C,4 years,MORTGAGE,106300,Source Verified,debt_consolidation,12.38,1,705,43.9,Fully Paid
20300,60 months,10.97,441.07,B,8 years,RENT,79800,Verified,debt_consolidation,8.14,0,718,69.8,Fully Paid
23700,60 months,10.51,509.52,B,10+ years,RENT,64400,Verified,major_purchase,11.82,0,711,44.3,Fully Paid
13600,36 months,14.79,470.05,D,10+ years,RENT,45500,Verified,debt_consolidation,15.18,0,696,63.4,Fully Paid
10700,36 months,11.58,353.25,C,2 years,RENT,19400,Source Verified,home_improvement,8.69,0,708,2.3,Fully Paid
15400,36 months,10.96,503.88,B,1 year,RENT,73400,Verified,debt_consolidation,17.44,0,709,14.4,Fully Paid
10800,36 months,8.01,338.48,A,5 years,RENT,74600,Source Verified,small_business,30.19,0,739,76.3,Fully Paid
40000,36 months,14.58,1378.4,D,9 years,MORTGAGE,46900,Not Verified,debt_consolidation,26.24,0,705,61.9,Charged Off
8700,36 months,10.22,281.62,B,7 years,RENT,75100,Not Verified,home_improvement,18.75,0,707,26.1,Fully Paid
6200,36 months,7.54,192.97,A,10+ years,RENT,20000,Not Verified,debt_consolidation,24.16,0,748,50.6,Fully Paid
11000,36 months,5.71,333.2,A,6 years,RENT,45700,Source Verified,debt_consolidation,20.09,0,747,52.1,Fully Paid
7900,36 months,16.52,279.77,D,2 years,RENT,44600,Verified,home_improvement,15.76,0,681,49.5,Charged Off
25600,36 months,10.89,836.78,B,10+ years,MORTGAGE,32300,Not Verified,debt_consolidation,10.99,0,697,61.0,Fully Paid
11500,36 months,10.85,375.68,B,10+ years,MORTGAGE,23400,Source Verified,debt_consolidation,12.89,0,727,55.1,Fully Paid
18800,60 months,13.65,434.04,C,8 years,MORTGAGE,108600,Not Verified,debt_consolidation,18.86,1,699,34.3,Charged Off
18600,36 months,16.21,655.85,D,2 years,MORTGAGE,84100,Source Verified,debt_consolidation,22.05,0,699,80.7,Charged Off
13400,36 months,11.75,443.47,B,10+ years,MORTGAGE,38800,Verified,debt_consolidation,20.31,0,720,47.6,Fully Paid
9400,36 months,10.14,303.93,B,10+ years,MORTGAGE,132200,Not Verified,credit_card,1.17,1,703,71.1,Fully Paid
8300,60 months,20.25,221.06,E,2 years,MORTGAGE,69800,Source Verified,home_improvement,15.9,1,678,61.1,Fully Paid
3100,60 months,14.14,72.36,C,2 years,MORTGAGE,56900,Source Verified,credit_card,16.24,0,689,48.3,Fully Paid
3700,60 months,7.23,73.67,A,8 years,RENT,55200,Verified,credit_card,5.64,0,738,51.5,Fully Paid
11600,36 months,6.66,356.37,A,10+ years,MORTGAGE,93800,Source Verified,credit_card,16.9,0,743,47.4,Fully Paid
14100,60 months,10.27,301.46,B,5 years,MORTGAGE,87000,Not Verified,debt_consolidation,22.51,0,712,80.9,Fully Paid
7700,60 months,14.0,179.17,C,5 years,MORTGAGE,71600,Not Verified,home_improvement,9.07,0,712,50.5,Fully Paid
7200,60 months,7.41,143.97,A,10+ years,OWN,120000,Not Verified,credit_card,19.12,0,748,31.4,Fully Paid
8200,36 months,12.74,275.26,C,2 years,MORTGAGE,73000,Source Verified,debt_consolidation,15.65,0,690,63.0,Fully Paid
3600,36 months,13.01,121.32,C,10+ years,RENT,64600,Not Verified,credit_card,16.63,0,710,31.0,Fully Paid
27000,36 months,10.63,879.22,B,10+ years,OWN,23400,Verified,debt_consolidation,16.24,0,732,52.7,Fully Paid
5800,36 months,15.81,203.37,D,8 years,MORTGAGE,51200,Not Verified,credit_card,10.12,0,671,52.2,Fully Paid
11800,36 months,16.21,416.08,D,1 year,MORTGAGE,78900,Source Verified,small_business,12.15,0,687,26.6,Fully Paid
15100,60 months,9.33,315.88,B,10+ years,MORTGAGE,210600,Verified,credit_card,17.29,0,727,36.0,Fully Paid
18900,36 months,12.24,629.92,C,10+ years,MORTGAGE,46400,Source Verified,debt_consolidation,17.39,0,717,55.8,Fully Paid
6200,36 months,13.42,210.16,C,6 years,MORTGAGE,97700,Not Verified,credit_card,9.64,0,719,53.9,Charged Off
17100,36 months,10.9,559.02,B,10+ years,MORTGAGE,85200,Verified,home_improvement,14.66,0,708,52.9,Fully Paid
12300,36 months,6.72,378.22,A,3 years,MORTGAGE,107200,Not Verified,credit_card,8.66,0,751,32.3,Fully Paid
13900,60 months,8.43,284.71,A,8 years,RENT,113900,Source Verified,debt_consolidation,13.43,0,739,31.7,Fully Paid
14800,36 months,14.97,512.83,C,10+ years,MORTGAGE,74000,Verified,debt_consolidation,8.29,0,707,62.7,Fully Paid
6500,36 months,20.54,243.36,F,1 year,OWN,46700,Verified,debt_consolidation,6.79,0,670,73.1,Charged Off
9100,36 months,16.31,321.32,D,5 years,RENT,73500,Verified,debt_consolidation,13.22,1,675,47.5,Charged Off
5500,60 months,6.99,108.88,A,< 1 year,MORTGAGE,44500,Verified,debt_consolidation,15.09,0,733,48.9,Fully Paid
25000,36 months,7.41,776.62,A,10+ years,RENT,88500,Verified,debt_consolidation,10.86,0,746,48.0,Fully Paid
28700,36 months,14.58,989.0,C,10+ years,MORTGAGE,221400,Verified,credit_card,13.32,1,709,35.6,Fully Paid
23400,60 months,11.17,510.76,B,10+ years,MORTGAGE,183700,Verified,car,11.31,0,689,53.6,Fully Paid
6000,36 months,6.64,184.28,A,10+ years,RENT,78400,Source Verified,debt_consolidation,5.85,0,739,71.3,Fully Paid
4200,60 months,11.41,92.18,B,2 years,RENT,72300,Source Verified,home_improvement,25.84,1,712,40.5,Fully Paid
5600,36 months,9.41,179.15,B,1 year,MORTGAGE,87400,Source Verified,debt_consolidation,11.93,0,738,65.0,Fully Paid
12300,36 months,11.3,404.44,B,10+ years,MORTGAGE,32600,Not Verified,debt_consolidation,22.4,0,729,65.5,Fully Paid
6000,60 months,13.27,137.35,C,7 years,RENT,94500,Verified,credit_card,13.98,0,702,42.3,Fully Paid
11200,36 months,10.73,365.24,B,10+ years,OWN,21400,Source Verified,debt_consolidation,14.32,0,725,45.9,Fully Paid
17700,60 months,13.27,405.18,C,6 years,RENT,115000,Source Verified,home_improvement,16.27,0,699,56.1,Fully Paid
7000,36 months,9.78,225.15,B,5 years,MORTGAGE,31200,Not Verified,credit_card,10.11,2,672,14.0,Fully Paid
10200,36 months,10.33,330.71,B,10+ years,RENT,54300,Not Verified,small_business,28.38,0,707,38.7,Fully Paid
22300,36 months,10.91,729.12,B,< 1 year,MORTGAGE,37100,Not Verified,debt_consolidation,11.54,1,717,47.4,Fully Paid
13500,60 months,14.42,317.07,C,7 years,MORTGAGE,201600,Not Verified,debt_consolidation,13.71,0,703,16.0,Fully Paid
6100,36 months,9.57,195.6,B,6 years,MORTGAGE,43000,Not Verified,debt_consolidation,21.15,0,713,81.6,Charged Off
14700,36 months,14.41,505.34,C,10+ years,OWN,116500,Verified,debt_consolidation,10.27,0,699,66.2,Fully Paid
4000,36 months,8.92,127.05,B,2 years,RENT,47000,Not Verified,credit_card,19.64,0,717,48.2,Fully Paid
